Sample1	Sample2	Genome	Noise	Resolution	Score
GSE69013_dm6_S2_HindIII_Rep1	GSE69013_dm6_S2_HindIII_Rep2	dm6	5	4000	0.284699090958
GSE69013_dm6_S2_HindIII_Rep1	GSE69013_dm6_S2_HindIII_Rep2	dm6	5	20000	0.591084915579
GSE69013_dm6_S2_HindIII_Rep1	GSE69013_dm6_S2_HindIII_Rep2	dm6	5	100000	0.883506455929
GSE69013_dm6_S2_HindIII_Rep1	GSE69013_dm6_S2_HindIII_Rep2	dm6	10	4000	0.284125304838
GSE69013_dm6_S2_HindIII_Rep1	GSE69013_dm6_S2_HindIII_Rep2	dm6	10	20000	0.590141355269
GSE69013_dm6_S2_HindIII_Rep1	GSE69013_dm6_S2_HindIII_Rep2	dm6	10	100000	0.883237623658
GSE69013_dm6_S2_HindIII_Rep1	GSE69013_dm6_S2_HindIII_Rep2	dm6	20	4000	0.282366217834
GSE69013_dm6_S2_HindIII_Rep1	GSE69013_dm6_S2_HindIII_Rep2	dm6	20	20000	0.588179976264
GSE69013_dm6_S2_HindIII_Rep1	GSE69013_dm6_S2_HindIII_Rep2	dm6	20	100000	0.882480785649
GSE69013_dm6_S2_HindIII_Rep1	GSE69013_dm6_S2_HindIII_Rep2	dm6	50	4000	0.276955276193
GSE69013_dm6_S2_HindIII_Rep1	GSE69013_dm6_S2_HindIII_Rep2	dm6	50	20000	0.582559130422
GSE69013_dm6_S2_HindIII_Rep1	GSE69013_dm6_S2_HindIII_Rep2	dm6	50	100000	0.879454103724
GSE69013_dm6_S2_HindIII_Rep1	GSE69013_dm6_S2_HindIII_Rep2	dm6	100	4000	0.267534028382
GSE69013_dm6_S2_HindIII_Rep1	GSE69013_dm6_S2_HindIII_Rep2	dm6	100	20000	0.572189867666
GSE69013_dm6_S2_HindIII_Rep1	GSE69013_dm6_S2_HindIII_Rep2	dm6	100	100000	0.874099555782
GSE69013_dm6_S2_HindIII_Rep1	GSE69013_dm6_S2_HindIII_Rep2	dm6	200	4000	0.24880993898
GSE69013_dm6_S2_HindIII_Rep1	GSE69013_dm6_S2_HindIII_Rep2	dm6	200	20000	0.547499408026
GSE69013_dm6_S2_HindIII_Rep1	GSE69013_dm6_S2_HindIII_Rep2	dm6	200	100000	0.861125799981
GSE69013_dm6_S2_HindIII_Rep1	GSE69013_dm6_S2_HindIII_Rep2	dm6	350	4000	0.214874822283
GSE69013_dm6_S2_HindIII_Rep1	GSE69013_dm6_S2_HindIII_Rep2	dm6	350	20000	0.501000164899
GSE69013_dm6_S2_HindIII_Rep1	GSE69013_dm6_S2_HindIII_Rep2	dm6	350	100000	0.835234736254
GSE69013_dm6_S2_HindIII_Rep1	GSE69013_dm6_S2_HindIII_Rep2	dm6	500	4000	0.178127353963
GSE69013_dm6_S2_HindIII_Rep1	GSE69013_dm6_S2_HindIII_Rep2	dm6	500	20000	0.438153180438
GSE69013_dm6_S2_HindIII_Rep1	GSE69013_dm6_S2_HindIII_Rep2	dm6	500	100000	0.796564956166
GSE69013_dm6_S2_HindIII_Rep1	GSE69013_dm6_S2_HindIII_Rep2	dm6	750	4000	0.101181005436
GSE69013_dm6_S2_HindIII_Rep1	GSE69013_dm6_S2_HindIII_Rep2	dm6	750	20000	0.276591657639
GSE69013_dm6_S2_HindIII_Rep1	GSE69013_dm6_S2_HindIII_Rep2	dm6	750	100000	0.644603388746
GSE69013_dm6_S2_HindIII_Rep2	GSE69013_dm6_S2_HindIII_Rep1	dm6	0	4000	0.285499557307
GSE69013_dm6_S2_HindIII_Rep2	GSE69013_dm6_S2_HindIII_Rep1	dm6	0	20000	0.592055804863
GSE69013_dm6_S2_HindIII_Rep2	GSE69013_dm6_S2_HindIII_Rep1	dm6	0	100000	0.883904159239
GSE69013_dm6_S2_HindIII_Rep2	GSE69013_dm6_S2_HindIII_Rep1	dm6	1	4000	0.285308067073
GSE69013_dm6_S2_HindIII_Rep2	GSE69013_dm6_S2_HindIII_Rep1	dm6	1	20000	0.592046385091
GSE69013_dm6_S2_HindIII_Rep2	GSE69013_dm6_S2_HindIII_Rep1	dm6	1	100000	0.883966084591
GSE69013_dm6_S2_HindIII_Rep2	GSE69013_dm6_S2_HindIII_Rep1	dm6	5	4000	0.284719194266
GSE69013_dm6_S2_HindIII_Rep2	GSE69013_dm6_S2_HindIII_Rep1	dm6	5	20000	0.59166364712
GSE69013_dm6_S2_HindIII_Rep2	GSE69013_dm6_S2_HindIII_Rep1	dm6	5	100000	0.883777773373
GSE69013_dm6_S2_HindIII_Rep2	GSE69013_dm6_S2_HindIII_Rep1	dm6	10	4000	0.284102201433
GSE69013_dm6_S2_HindIII_Rep2	GSE69013_dm6_S2_HindIII_Rep1	dm6	10	20000	0.591242427784
GSE69013_dm6_S2_HindIII_Rep2	GSE69013_dm6_S2_HindIII_Rep1	dm6	10	100000	0.883782076404
GSE69013_dm6_S2_HindIII_Rep2	GSE69013_dm6_S2_HindIII_Rep1	dm6	20	4000	0.282788447271
GSE69013_dm6_S2_HindIII_Rep2	GSE69013_dm6_S2_HindIII_Rep1	dm6	20	20000	0.590121110231
GSE69013_dm6_S2_HindIII_Rep2	GSE69013_dm6_S2_HindIII_Rep1	dm6	20	100000	0.883707641207
GSE69013_dm6_S2_HindIII_Rep2	GSE69013_dm6_S2_HindIII_Rep1	dm6	50	4000	0.278541506626
GSE69013_dm6_S2_HindIII_Rep2	GSE69013_dm6_S2_HindIII_Rep1	dm6	50	20000	0.586293256084
GSE69013_dm6_S2_HindIII_Rep2	GSE69013_dm6_S2_HindIII_Rep1	dm6	50	100000	0.88300642889
GSE69013_dm6_S2_HindIII_Rep2	GSE69013_dm6_S2_HindIII_Rep1	dm6	100	4000	0.271639754989
GSE69013_dm6_S2_HindIII_Rep2	GSE69013_dm6_S2_HindIII_Rep1	dm6	100	20000	0.579246405507
GSE69013_dm6_S2_HindIII_Rep2	GSE69013_dm6_S2_HindIII_Rep1	dm6	100	100000	0.881068431929
GSE69013_dm6_S2_HindIII_Rep2	GSE69013_dm6_S2_HindIII_Rep1	dm6	200	4000	0.254641217431
GSE69013_dm6_S2_HindIII_Rep2	GSE69013_dm6_S2_HindIII_Rep1	dm6	200	20000	0.561729540398
GSE69013_dm6_S2_HindIII_Rep2	GSE69013_dm6_S2_HindIII_Rep1	dm6	200	100000	0.875892359076
GSE69013_dm6_S2_HindIII_Rep2	GSE69013_dm6_S2_HindIII_Rep1	dm6	350	4000	0.226024094419
GSE69013_dm6_S2_HindIII_Rep2	GSE69013_dm6_S2_HindIII_Rep1	dm6	350	20000	0.529303443176
GSE69013_dm6_S2_HindIII_Rep2	GSE69013_dm6_S2_HindIII_Rep1	dm6	350	100000	0.862781054394
GSE69013_dm6_S2_HindIII_Rep2	GSE69013_dm6_S2_HindIII_Rep1	dm6	500	4000	0.18955060347
GSE69013_dm6_S2_HindIII_Rep2	GSE69013_dm6_S2_HindIII_Rep1	dm6	500	20000	0.47925464691
GSE69013_dm6_S2_HindIII_Rep2	GSE69013_dm6_S2_HindIII_Rep1	dm6	500	100000	0.840547357376
GSE69013_dm6_S2_HindIII_Rep2	GSE69013_dm6_S2_HindIII_Rep1	dm6	750	4000	0.111854290717
GSE69013_dm6_S2_HindIII_Rep2	GSE69013_dm6_S2_HindIII_Rep1	dm6	750	20000	0.330612799062
GSE69013_dm6_S2_HindIII_Rep2	GSE69013_dm6_S2_HindIII_Rep1	dm6	750	100000	0.736187587032
GSE70181_hg38_H9-WA09-Dil_HindIII_Rep1	GSE70181_hg38_H9-WA09-Dil_HindIII_Rep2	hg38	0	40000	0.0178318748558
GSE70181_hg38_H9-WA09-Dil_HindIII_Rep1	GSE70181_hg38_H9-WA09-Dil_HindIII_Rep2	hg38	0	200000	0.196435019531
GSE70181_hg38_H9-WA09-Dil_HindIII_Rep1	GSE70181_hg38_H9-WA09-Dil_HindIII_Rep2	hg38	0	1000000	0.748120262537
GSE70181_hg38_H9-WA09-Dil_HindIII_Rep1	GSE70181_hg38_H9-WA09-Dil_HindIII_Rep2	hg38	1	40000	0.0178338067995
GSE70181_hg38_H9-WA09-Dil_HindIII_Rep1	GSE70181_hg38_H9-WA09-Dil_HindIII_Rep2	hg38	1	200000	0.196300865512
GSE70181_hg38_H9-WA09-Dil_HindIII_Rep1	GSE70181_hg38_H9-WA09-Dil_HindIII_Rep2	hg38	1	1000000	0.748002164513
GSE70181_hg38_H9-WA09-Dil_HindIII_Rep1	GSE70181_hg38_H9-WA09-Dil_HindIII_Rep2	hg38	5	40000	0.017711865501
GSE70181_hg38_H9-WA09-Dil_HindIII_Rep1	GSE70181_hg38_H9-WA09-Dil_HindIII_Rep2	hg38	5	200000	0.195670634068
GSE70181_hg38_H9-WA09-Dil_HindIII_Rep1	GSE70181_hg38_H9-WA09-Dil_HindIII_Rep2	hg38	5	1000000	0.747588811648
GSE70181_hg38_H9-WA09-Dil_HindIII_Rep1	GSE70181_hg38_H9-WA09-Dil_HindIII_Rep2	hg38	10	40000	0.0175989899524
GSE70181_hg38_H9-WA09-Dil_HindIII_Rep1	GSE70181_hg38_H9-WA09-Dil_HindIII_Rep2	hg38	10	200000	0.195021838091
GSE70181_hg38_H9-WA09-Dil_HindIII_Rep1	GSE70181_hg38_H9-WA09-Dil_HindIII_Rep2	hg38	10	1000000	0.746986106112
GSE70181_hg38_H9-WA09-Dil_HindIII_Rep1	GSE70181_hg38_H9-WA09-Dil_HindIII_Rep2	hg38	20	40000	0.0175285319104
GSE70181_hg38_H9-WA09-Dil_HindIII_Rep1	GSE70181_hg38_H9-WA09-Dil_HindIII_Rep2	hg38	20	200000	0.193422441673
GSE70181_hg38_H9-WA09-Dil_HindIII_Rep1	GSE70181_hg38_H9-WA09-Dil_HindIII_Rep2	hg38	20	1000000	0.746213503805
GSE70181_hg38_H9-WA09-Dil_HindIII_Rep1	GSE70181_hg38_H9-WA09-Dil_HindIII_Rep2	hg38	50	40000	0.0170592798714
GSE70181_hg38_H9-WA09-Dil_HindIII_Rep1	GSE70181_hg38_H9-WA09-Dil_HindIII_Rep2	hg38	50	200000	0.189282531504
GSE70181_hg38_H9-WA09-Dil_HindIII_Rep1	GSE70181_hg38_H9-WA09-Dil_HindIII_Rep2	hg38	50	1000000	0.743138857716
GSE70181_hg38_H9-WA09-Dil_HindIII_Rep1	GSE70181_hg38_H9-WA09-Dil_HindIII_Rep2	hg38	100	40000	0.0160739394333
GSE70181_hg38_H9-WA09-Dil_HindIII_Rep1	GSE70181_hg38_H9-WA09-Dil_HindIII_Rep2	hg38	100	200000	0.182127037698
GSE70181_hg38_H9-WA09-Dil_HindIII_Rep1	GSE70181_hg38_H9-WA09-Dil_HindIII_Rep2	hg38	100	1000000	0.736638575105
GSE70181_hg38_H9-WA09-Dil_HindIII_Rep1	GSE70181_hg38_H9-WA09-Dil_HindIII_Rep2	hg38	200	40000	0.0147578509283
GSE70181_hg38_H9-WA09-Dil_HindIII_Rep1	GSE70181_hg38_H9-WA09-Dil_HindIII_Rep2	hg38	200	200000	0.166062807062
GSE70181_hg38_H9-WA09-Dil_HindIII_Rep1	GSE70181_hg38_H9-WA09-Dil_HindIII_Rep2	hg38	200	1000000	0.721163946873
GSE70181_hg38_H9-WA09-Dil_HindIII_Rep1	GSE70181_hg38_H9-WA09-Dil_HindIII_Rep2	hg38	350	40000	0.0128657433726
GSE70181_hg38_H9-WA09-Dil_HindIII_Rep1	GSE70181_hg38_H9-WA09-Dil_HindIII_Rep2	hg38	350	200000	0.138834703759
GSE70181_hg38_H9-WA09-Dil_HindIII_Rep1	GSE70181_hg38_H9-WA09-Dil_HindIII_Rep2	hg38	350	1000000	0.689031600801
GSE70181_hg38_H9-WA09-Dil_HindIII_Rep1	GSE70181_hg38_H9-WA09-Dil_HindIII_Rep2	hg38	500	40000	0.0112877962534
GSE70181_hg38_H9-WA09-Dil_HindIII_Rep1	GSE70181_hg38_H9-WA09-Dil_HindIII_Rep2	hg38	500	200000	0.1084929761
GSE70181_hg38_H9-WA09-Dil_HindIII_Rep1	GSE70181_hg38_H9-WA09-Dil_HindIII_Rep2	hg38	500	1000000	0.638797123135
GSE70181_hg38_H9-WA09-Dil_HindIII_Rep1	GSE70181_hg38_H9-WA09-Dil_HindIII_Rep2	hg38	750	40000	0.00890900524461
GSE70181_hg38_H9-WA09-Dil_HindIII_Rep1	GSE70181_hg38_H9-WA09-Dil_HindIII_Rep2	hg38	750	200000	0.0550304871459
GSE70181_hg38_H9-WA09-Dil_HindIII_Rep1	GSE70181_hg38_H9-WA09-Dil_HindIII_Rep2	hg38	750	1000000	0.465072691493
GSE70181_hg38_H9-WA09-Dil_HindIII_Rep2	GSE70181_hg38_H9-WA09-Dil_HindIII_Rep1	hg38	0	40000	0.0178318748558
GSE70181_hg38_H9-WA09-Dil_HindIII_Rep2	GSE70181_hg38_H9-WA09-Dil_HindIII_Rep1	hg38	0	200000	0.196435019531
GSE70181_hg38_H9-WA09-Dil_HindIII_Rep2	GSE70181_hg38_H9-WA09-Dil_HindIII_Rep1	hg38	0	1000000	0.748120262537
GSE70181_hg38_H9-WA09-Dil_HindIII_Rep2	GSE70181_hg38_H9-WA09-Dil_HindIII_Rep1	hg38	1	40000	0.0178301510397
GSE70181_hg38_H9-WA09-Dil_HindIII_Rep2	GSE70181_hg38_H9-WA09-Dil_HindIII_Rep1	hg38	1	200000	0.196284956972
GSE70181_hg38_H9-WA09-Dil_HindIII_Rep2	GSE70181_hg38_H9-WA09-Dil_HindIII_Rep1	hg38	1	1000000	0.748043218631
GSE70181_hg38_H9-WA09-Dil_HindIII_Rep2	GSE70181_hg38_H9-WA09-Dil_HindIII_Rep1	hg38	5	40000	0.0176796023225
GSE70181_hg38_H9-WA09-Dil_HindIII_Rep2	GSE70181_hg38_H9-WA09-Dil_HindIII_Rep1	hg38	5	200000	0.195926515636
GSE70181_hg38_H9-WA09-Dil_HindIII_Rep2	GSE70181_hg38_H9-WA09-Dil_HindIII_Rep1	hg38	5	1000000	0.747901239907
GSE70181_hg38_H9-WA09-Dil_HindIII_Rep2	GSE70181_hg38_H9-WA09-Dil_HindIII_Rep1	hg38	10	40000	0.0176273288791
GSE70181_hg38_H9-WA09-Dil_HindIII_Rep2	GSE70181_hg38_H9-WA09-Dil_HindIII_Rep1	hg38	10	200000	0.195134999173
GSE70181_hg38_H9-WA09-Dil_HindIII_Rep2	GSE70181_hg38_H9-WA09-Dil_HindIII_Rep1	hg38	10	1000000	0.74765531075
GSE70181_hg38_H9-WA09-Dil_HindIII_Rep2	GSE70181_hg38_H9-WA09-Dil_HindIII_Rep1	hg38	20	40000	0.0173888960987
GSE70181_hg38_H9-WA09-Dil_HindIII_Rep2	GSE70181_hg38_H9-WA09-Dil_HindIII_Rep1	hg38	20	200000	0.193724542683
GSE70181_hg38_H9-WA09-Dil_HindIII_Rep2	GSE70181_hg38_H9-WA09-Dil_HindIII_Rep1	hg38	20	1000000	0.746839916802
GSE70181_hg38_H9-WA09-Dil_HindIII_Rep2	GSE70181_hg38_H9-WA09-Dil_HindIII_Rep1	hg38	50	40000	0.0169936549887
GSE70181_hg38_H9-WA09-Dil_HindIII_Rep2	GSE70181_hg38_H9-WA09-Dil_HindIII_Rep1	hg38	50	200000	0.189223695776
GSE70181_hg38_H9-WA09-Dil_HindIII_Rep2	GSE70181_hg38_H9-WA09-Dil_HindIII_Rep1	hg38	50	1000000	0.743522019643
GSE70181_hg38_H9-WA09-Dil_HindIII_Rep2	GSE70181_hg38_H9-WA09-Dil_HindIII_Rep1	hg38	100	40000	0.0163845892573
GSE70181_hg38_H9-WA09-Dil_HindIII_Rep2	GSE70181_hg38_H9-WA09-Dil_HindIII_Rep1	hg38	100	200000	0.181871211859
GSE70181_hg38_H9-WA09-Dil_HindIII_Rep2	GSE70181_hg38_H9-WA09-Dil_HindIII_Rep1	hg38	100	1000000	0.738929958983
GSE70181_hg38_H9-WA09-Dil_HindIII_Rep2	GSE70181_hg38_H9-WA09-Dil_HindIII_Rep1	hg38	200	40000	0.0149658897226
GSE70181_hg38_H9-WA09-Dil_HindIII_Rep2	GSE70181_hg38_H9-WA09-Dil_HindIII_Rep1	hg38	200	200000	0.166733855171
GSE70181_hg38_H9-WA09-Dil_HindIII_Rep2	GSE70181_hg38_H9-WA09-Dil_HindIII_Rep1	hg38	200	1000000	0.728079679748
GSE70181_hg38_H9-WA09-Dil_HindIII_Rep2	GSE70181_hg38_H9-WA09-Dil_HindIII_Rep1	hg38	350	40000	0.0130898875923
GSE70181_hg38_H9-WA09-Dil_HindIII_Rep2	GSE70181_hg38_H9-WA09-Dil_HindIII_Rep1	hg38	350	200000	0.140200738207
GSE70181_hg38_H9-WA09-Dil_HindIII_Rep2	GSE70181_hg38_H9-WA09-Dil_HindIII_Rep1	hg38	350	1000000	0.704019456776
GSE70181_hg38_H9-WA09-Dil_HindIII_Rep2	GSE70181_hg38_H9-WA09-Dil_HindIII_Rep1	hg38	500	40000	0.0110920954179
GSE70181_hg38_H9-WA09-Dil_HindIII_Rep2	GSE70181_hg38_H9-WA09-Dil_HindIII_Rep1	hg38	500	200000	0.11079726646
GSE70181_hg38_H9-WA09-Dil_HindIII_Rep2	GSE70181_hg38_H9-WA09-Dil_HindIII_Rep1	hg38	500	1000000	0.664091169529
GSE70181_hg38_H9-WA09-Dil_HindIII_Rep2	GSE70181_hg38_H9-WA09-Dil_HindIII_Rep1	hg38	750	40000	0.00857163122995
GSE70181_hg38_H9-WA09-Dil_HindIII_Rep2	GSE70181_hg38_H9-WA09-Dil_HindIII_Rep1	hg38	750	200000	0.0586312446719
GSE70181_hg38_H9-WA09-Dil_HindIII_Rep2	GSE70181_hg38_H9-WA09-Dil_HindIII_Rep1	hg38	750	1000000	0.506469833639
GSE70181_hg38_H9-WA09-IS_HindIII_Rep1	GSE70181_hg38_H9-WA09-IS_HindIII_Rep2	hg38	0	40000	0.0374482428232
GSE70181_hg38_H9-WA09-IS_HindIII_Rep1	GSE70181_hg38_H9-WA09-IS_HindIII_Rep2	hg38	0	200000	0.192133090724
GSE70181_hg38_H9-WA09-IS_HindIII_Rep1	GSE70181_hg38_H9-WA09-IS_HindIII_Rep2	hg38	0	1000000	0.741916066613
GSE70181_hg38_H9-WA09-IS_HindIII_Rep1	GSE70181_hg38_H9-WA09-IS_HindIII_Rep2	hg38	1	40000	0.0373743803544
GSE70181_hg38_H9-WA09-IS_HindIII_Rep1	GSE70181_hg38_H9-WA09-IS_HindIII_Rep2	hg38	1	200000	0.191869952179
GSE70181_hg38_H9-WA09-IS_HindIII_Rep1	GSE70181_hg38_H9-WA09-IS_HindIII_Rep2	hg38	1	1000000	0.741724967203
GSE70181_hg38_H9-WA09-IS_HindIII_Rep1	GSE70181_hg38_H9-WA09-IS_HindIII_Rep2	hg38	5	40000	0.0372958233062
GSE70181_hg38_H9-WA09-IS_HindIII_Rep1	GSE70181_hg38_H9-WA09-IS_HindIII_Rep2	hg38	5	200000	0.190912991489
GSE70181_hg38_H9-WA09-IS_HindIII_Rep1	GSE70181_hg38_H9-WA09-IS_HindIII_Rep2	hg38	5	1000000	0.741028963101
GSE70181_hg38_H9-WA09-IS_HindIII_Rep1	GSE70181_hg38_H9-WA09-IS_HindIII_Rep2	hg38	10	40000	0.0371458820009
GSE70181_hg38_H9-WA09-IS_HindIII_Rep1	GSE70181_hg38_H9-WA09-IS_HindIII_Rep2	hg38	10	200000	0.190040143776
GSE70181_hg38_H9-WA09-IS_HindIII_Rep1	GSE70181_hg38_H9-WA09-IS_HindIII_Rep2	hg38	10	1000000	0.739827772734
GSE70181_hg38_H9-WA09-IS_HindIII_Rep1	GSE70181_hg38_H9-WA09-IS_HindIII_Rep2	hg38	20	40000	0.0368227957401
GSE70181_hg38_H9-WA09-IS_HindIII_Rep1	GSE70181_hg38_H9-WA09-IS_HindIII_Rep2	hg38	20	200000	0.188209127083
GSE70181_hg38_H9-WA09-IS_HindIII_Rep1	GSE70181_hg38_H9-WA09-IS_HindIII_Rep2	hg38	20	1000000	0.73739413723
GSE70181_hg38_H9-WA09-IS_HindIII_Rep1	GSE70181_hg38_H9-WA09-IS_HindIII_Rep2	hg38	50	40000	0.0359018781199
GSE70181_hg38_H9-WA09-IS_HindIII_Rep1	GSE70181_hg38_H9-WA09-IS_HindIII_Rep2	hg38	50	200000	0.182810585087
GSE70181_hg38_H9-WA09-IS_HindIII_Rep1	GSE70181_hg38_H9-WA09-IS_HindIII_Rep2	hg38	50	1000000	0.731205377373
GSE70181_hg38_H9-WA09-IS_HindIII_Rep1	GSE70181_hg38_H9-WA09-IS_HindIII_Rep2	hg38	100	40000	0.0346254200397
GSE70181_hg38_H9-WA09-IS_HindIII_Rep1	GSE70181_hg38_H9-WA09-IS_HindIII_Rep2	hg38	100	200000	0.175254571441
GSE70181_hg38_H9-WA09-IS_HindIII_Rep1	GSE70181_hg38_H9-WA09-IS_HindIII_Rep2	hg38	100	1000000	0.721874087175
GSE70181_hg38_H9-WA09-IS_HindIII_Rep1	GSE70181_hg38_H9-WA09-IS_HindIII_Rep2	hg38	200	40000	0.0316196040798
GSE70181_hg38_H9-WA09-IS_HindIII_Rep1	GSE70181_hg38_H9-WA09-IS_HindIII_Rep2	hg38	200	200000	0.158897362679
GSE70181_hg38_H9-WA09-IS_HindIII_Rep1	GSE70181_hg38_H9-WA09-IS_HindIII_Rep2	hg38	200	1000000	0.699018371374
GSE70181_hg38_H9-WA09-IS_HindIII_Rep1	GSE70181_hg38_H9-WA09-IS_HindIII_Rep2	hg38	350	40000	0.0270902570967
GSE70181_hg38_H9-WA09-IS_HindIII_Rep1	GSE70181_hg38_H9-WA09-IS_HindIII_Rep2	hg38	350	200000	0.132280627686
GSE70181_hg38_H9-WA09-IS_HindIII_Rep1	GSE70181_hg38_H9-WA09-IS_HindIII_Rep2	hg38	350	1000000	0.646407368353
GSE70181_hg38_H9-WA09-IS_HindIII_Rep1	GSE70181_hg38_H9-WA09-IS_HindIII_Rep2	hg38	500	40000	0.0232795766919
GSE70181_hg38_H9-WA09-IS_HindIII_Rep1	GSE70181_hg38_H9-WA09-IS_HindIII_Rep2	hg38	500	200000	0.102871273964
GSE70181_hg38_H9-WA09-IS_HindIII_Rep1	GSE70181_hg38_H9-WA09-IS_HindIII_Rep2	hg38	500	1000000	0.575549252167
GSE70181_hg38_H9-WA09-IS_HindIII_Rep1	GSE70181_hg38_H9-WA09-IS_HindIII_Rep2	hg38	750	40000	0.0182227344608
GSE70181_hg38_H9-WA09-IS_HindIII_Rep1	GSE70181_hg38_H9-WA09-IS_HindIII_Rep2	hg38	750	200000	0.0543239423008
GSE70181_hg38_H9-WA09-IS_HindIII_Rep1	GSE70181_hg38_H9-WA09-IS_HindIII_Rep2	hg38	750	1000000	0.369479394648
GSE70181_hg38_H9-WA09-IS_HindIII_Rep2	GSE70181_hg38_H9-WA09-IS_HindIII_Rep1	hg38	0	40000	0.0374482428232
GSE70181_hg38_H9-WA09-IS_HindIII_Rep2	GSE70181_hg38_H9-WA09-IS_HindIII_Rep1	hg38	0	200000	0.192133090724
GSE70181_hg38_H9-WA09-IS_HindIII_Rep2	GSE70181_hg38_H9-WA09-IS_HindIII_Rep1	hg38	0	1000000	0.741916066613
GSE70181_hg38_H9-WA09-IS_HindIII_Rep2	GSE70181_hg38_H9-WA09-IS_HindIII_Rep1	hg38	1	40000	0.0374386086862
GSE70181_hg38_H9-WA09-IS_HindIII_Rep2	GSE70181_hg38_H9-WA09-IS_HindIII_Rep1	hg38	1	200000	0.19197781415
GSE70181_hg38_H9-WA09-IS_HindIII_Rep2	GSE70181_hg38_H9-WA09-IS_HindIII_Rep1	hg38	1	1000000	0.741763925999
GSE70181_hg38_H9-WA09-IS_HindIII_Rep2	GSE70181_hg38_H9-WA09-IS_HindIII_Rep1	hg38	5	40000	0.0373660655169
GSE70181_hg38_H9-WA09-IS_HindIII_Rep2	GSE70181_hg38_H9-WA09-IS_HindIII_Rep1	hg38	5	200000	0.191448526498
GSE70181_hg38_H9-WA09-IS_HindIII_Rep2	GSE70181_hg38_H9-WA09-IS_HindIII_Rep1	hg38	5	1000000	0.74158546349
GSE70181_hg38_H9-WA09-IS_HindIII_Rep2	GSE70181_hg38_H9-WA09-IS_HindIII_Rep1	hg38	10	40000	0.0372020802446
GSE70181_hg38_H9-WA09-IS_HindIII_Rep2	GSE70181_hg38_H9-WA09-IS_HindIII_Rep1	hg38	10	200000	0.190815681377
GSE70181_hg38_H9-WA09-IS_HindIII_Rep2	GSE70181_hg38_H9-WA09-IS_HindIII_Rep1	hg38	10	1000000	0.74126046667
GSE70181_hg38_H9-WA09-IS_HindIII_Rep2	GSE70181_hg38_H9-WA09-IS_HindIII_Rep1	hg38	20	40000	0.0369347929734
GSE70181_hg38_H9-WA09-IS_HindIII_Rep2	GSE70181_hg38_H9-WA09-IS_HindIII_Rep1	hg38	20	200000	0.189839553684
GSE70181_hg38_H9-WA09-IS_HindIII_Rep2	GSE70181_hg38_H9-WA09-IS_HindIII_Rep1	hg38	20	1000000	0.740658376849
GSE70181_hg38_H9-WA09-IS_HindIII_Rep2	GSE70181_hg38_H9-WA09-IS_HindIII_Rep1	hg38	50	40000	0.0361515525603
GSE70181_hg38_H9-WA09-IS_HindIII_Rep2	GSE70181_hg38_H9-WA09-IS_HindIII_Rep1	hg38	50	200000	0.186405650291
GSE70181_hg38_H9-WA09-IS_HindIII_Rep2	GSE70181_hg38_H9-WA09-IS_HindIII_Rep1	hg38	50	1000000	0.738183806093
GSE70181_hg38_H9-WA09-IS_HindIII_Rep2	GSE70181_hg38_H9-WA09-IS_HindIII_Rep1	hg38	100	40000	0.0347245081896
GSE70181_hg38_H9-WA09-IS_HindIII_Rep2	GSE70181_hg38_H9-WA09-IS_HindIII_Rep1	hg38	100	200000	0.180141514827
GSE70181_hg38_H9-WA09-IS_HindIII_Rep2	GSE70181_hg38_H9-WA09-IS_HindIII_Rep1	hg38	100	1000000	0.733564355648
GSE70181_hg38_H9-WA09-IS_HindIII_Rep2	GSE70181_hg38_H9-WA09-IS_HindIII_Rep1	hg38	200	40000	0.0316278250995
GSE70181_hg38_H9-WA09-IS_HindIII_Rep2	GSE70181_hg38_H9-WA09-IS_HindIII_Rep1	hg38	200	200000	0.16714476115
GSE70181_hg38_H9-WA09-IS_HindIII_Rep2	GSE70181_hg38_H9-WA09-IS_HindIII_Rep1	hg38	200	1000000	0.722932468544
GSE70181_hg38_H9-WA09-IS_HindIII_Rep2	GSE70181_hg38_H9-WA09-IS_HindIII_Rep1	hg38	350	40000	0.0276733571272
GSE70181_hg38_H9-WA09-IS_HindIII_Rep2	GSE70181_hg38_H9-WA09-IS_HindIII_Rep1	hg38	350	200000	0.144526878932
GSE70181_hg38_H9-WA09-IS_HindIII_Rep2	GSE70181_hg38_H9-WA09-IS_HindIII_Rep1	hg38	350	1000000	0.698490965915
GSE70181_hg38_H9-WA09-IS_HindIII_Rep2	GSE70181_hg38_H9-WA09-IS_HindIII_Rep1	hg38	500	40000	0.0237882545322
GSE70181_hg38_H9-WA09-IS_HindIII_Rep2	GSE70181_hg38_H9-WA09-IS_HindIII_Rep1	hg38	500	200000	0.117193348046
GSE70181_hg38_H9-WA09-IS_HindIII_Rep2	GSE70181_hg38_H9-WA09-IS_HindIII_Rep1	hg38	500	1000000	0.659668538404
GSE70181_hg38_H9-WA09-IS_HindIII_Rep2	GSE70181_hg38_H9-WA09-IS_HindIII_Rep1	hg38	750	40000	0.016400714007
GSE70181_hg38_H9-WA09-IS_HindIII_Rep2	GSE70181_hg38_H9-WA09-IS_HindIII_Rep1	hg38	750	200000	0.0675080740205
GSE70181_hg38_H9-WA09-IS_HindIII_Rep2	GSE70181_hg38_H9-WA09-IS_HindIII_Rep1	hg38	750	1000000	0.504979695169
