Sample	Genome	Coverage	Resolution	Score
GSE69013_dm6_S2_HindIII_Rep2	dm6	250000	4000	0.000412788611104
GSE69013_dm6_S2_HindIII_Rep2	dm6	250000	20000	0.00180995203385
GSE69013_dm6_S2_HindIII_Rep2	dm6	250000	100000	0.0127374623426
GSE69013_dm6_S2_HindIII_Rep2	dm6	500000	4000	0.00126341698995
GSE69013_dm6_S2_HindIII_Rep2	dm6	500000	20000	0.00506447871275
GSE69013_dm6_S2_HindIII_Rep2	dm6	500000	100000	0.0255271190475
GSE69013_dm6_S2_HindIII_Rep2	dm6	1000000	4000	0.00366259731829
GSE69013_dm6_S2_HindIII_Rep2	dm6	1000000	20000	0.0124552223529
GSE69013_dm6_S2_HindIII_Rep2	dm6	1000000	100000	0.0453503350334
GSE70181_hg38_H9-WA09-Dil_HindIII_Rep1	hg38	0	40000	0.00076797519622
GSE70181_hg38_H9-WA09-Dil_HindIII_Rep1	hg38	0	200000	0.00830350151286
GSE70181_hg38_H9-WA09-Dil_HindIII_Rep1	hg38	0	1000000	0.0525790339392
GSE70181_hg38_H9-WA09-Dil_HindIII_Rep1	hg38	1000000	40000	0.00017441751848
GSE70181_hg38_H9-WA09-Dil_HindIII_Rep1	hg38	1000000	200000	0.00138511925112
GSE70181_hg38_H9-WA09-Dil_HindIII_Rep1	hg38	1000000	1000000	0.018066306529
GSE70181_hg38_H9-WA09-Dil_HindIII_Rep1	hg38	2000000	40000	0.000371786715131
GSE70181_hg38_H9-WA09-Dil_HindIII_Rep1	hg38	2000000	200000	0.00398046114892
GSE70181_hg38_H9-WA09-Dil_HindIII_Rep1	hg38	2000000	1000000	0.0350976728721
GSE70181_hg38_H9-WA09-Dil_HindIII_Rep2	hg38	0	40000	0.00146054324881
GSE70181_hg38_H9-WA09-Dil_HindIII_Rep2	hg38	0	200000	0.0091418575251
GSE70181_hg38_H9-WA09-Dil_HindIII_Rep2	hg38	0	1000000	0.0591328610919
GSE70181_hg38_H9-WA09-Dil_HindIII_Rep2	hg38	1000000	40000	0.000302590537228
GSE70181_hg38_H9-WA09-Dil_HindIII_Rep2	hg38	1000000	200000	0.00127962587551
GSE70181_hg38_H9-WA09-Dil_HindIII_Rep2	hg38	1000000	1000000	0.0158338714699
GSE70181_hg38_H9-WA09-Dil_HindIII_Rep2	hg38	2000000	40000	0.000572015958776
GSE70181_hg38_H9-WA09-Dil_HindIII_Rep2	hg38	2000000	200000	0.00355982171933
GSE70181_hg38_H9-WA09-Dil_HindIII_Rep2	hg38	2000000	1000000	0.0328735079283
GSE70181_hg38_H9-WA09-IS_HindIII_Rep1	hg38	0	40000	0.00322662053617
GSE70181_hg38_H9-WA09-IS_HindIII_Rep1	hg38	0	200000	0.0136555900485
GSE70181_hg38_H9-WA09-IS_HindIII_Rep1	hg38	0	1000000	0.067420580591
GSE70181_hg38_H9-WA09-IS_HindIII_Rep1	hg38	1000000	40000	0.00043031376358
GSE70181_hg38_H9-WA09-IS_HindIII_Rep1	hg38	1000000	200000	0.000822629473009
GSE70181_hg38_H9-WA09-IS_HindIII_Rep1	hg38	1000000	1000000	0.00879338423018
GSE70181_hg38_H9-WA09-IS_HindIII_Rep1	hg38	2000000	40000	0.000715048865715
GSE70181_hg38_H9-WA09-IS_HindIII_Rep1	hg38	2000000	200000	0.00235578711222
GSE70181_hg38_H9-WA09-IS_HindIII_Rep1	hg38	2000000	1000000	0.0204956703876
GSE70181_hg38_H9-WA09-IS_HindIII_Rep1	hg38	5000000	40000	0.00194160907294
GSE70181_hg38_H9-WA09-IS_HindIII_Rep1	hg38	5000000	200000	0.0082852941469
GSE70181_hg38_H9-WA09-IS_HindIII_Rep1	hg38	5000000	1000000	0.0502678991148
GSE70181_hg38_H9-WA09-IS_HindIII_Rep2	hg38	0	40000	0.00165593178367
GSE70181_hg38_H9-WA09-IS_HindIII_Rep2	hg38	0	200000	0.00670885195515
GSE70181_hg38_H9-WA09-IS_HindIII_Rep2	hg38	0	1000000	0.0463725328223
GSE70181_hg38_H9-WA09-IS_HindIII_Rep2	hg38	1000000	40000	0.000363217953238
GSE70181_hg38_H9-WA09-IS_HindIII_Rep2	hg38	1000000	200000	0.000613521317502
GSE70181_hg38_H9-WA09-IS_HindIII_Rep2	hg38	1000000	1000000	0.00646173025389
GSE70181_hg38_H9-WA09-IS_HindIII_Rep2	hg38	2000000	40000	0.00055701837128
GSE70181_hg38_H9-WA09-IS_HindIII_Rep2	hg38	2000000	200000	0.001639614141
GSE70181_hg38_H9-WA09-IS_HindIII_Rep2	hg38	2000000	1000000	0.0159966778633
GSE70181_hg38_H9-WA09-IS_HindIII_Rep2	hg38	5000000	40000	0.00141676065003
GSE70181_hg38_H9-WA09-IS_HindIII_Rep2	hg38	5000000	200000	0.00573473466821
GSE70181_hg38_H9-WA09-IS_HindIII_Rep2	hg38	5000000	1000000	0.0419153777307
GSE70181_mm10_Fetal-Liver-Dil_HindIII_Rep1	mm10	0	40000	0.0238983566862
GSE70181_mm10_Fetal-Liver-Dil_HindIII_Rep1	mm10	0	200000	0.0934705998818
GSE70181_mm10_Fetal-Liver-Dil_HindIII_Rep1	mm10	0	1000000	0.0902804383751
GSE70181_mm10_Fetal-Liver-Dil_HindIII_Rep1	mm10	1000000	40000	0.000107546791368
GSE70181_mm10_Fetal-Liver-Dil_HindIII_Rep1	mm10	1000000	200000	0.00306330642355
GSE70181_mm10_Fetal-Liver-Dil_HindIII_Rep1	mm10	1000000	1000000	0.018110304539
GSE70181_mm10_Fetal-Liver-Dil_HindIII_Rep1	mm10	2000000	40000	0.000288946657731
GSE70181_mm10_Fetal-Liver-Dil_HindIII_Rep1	mm10	2000000	200000	0.00840276031278
GSE70181_mm10_Fetal-Liver-Dil_HindIII_Rep1	mm10	2000000	1000000	0.0323530608918
GSE70181_mm10_Fetal-Liver-Dil_HindIII_Rep1	mm10	5000000	40000	0.00129545123372
GSE70181_mm10_Fetal-Liver-Dil_HindIII_Rep1	mm10	5000000	200000	0.0250759637772
GSE70181_mm10_Fetal-Liver-Dil_HindIII_Rep1	mm10	5000000	1000000	0.0554448385566
GSE70181_mm10_Fetal-Liver-Dil_HindIII_Rep1	mm10	10000000	40000	0.00384610375343
GSE70181_mm10_Fetal-Liver-Dil_HindIII_Rep1	mm10	10000000	200000	0.0458208356904
GSE70181_mm10_Fetal-Liver-Dil_HindIII_Rep1	mm10	10000000	1000000	0.0715410107572
GSE70181_mm10_Fetal-Liver-Dil_HindIII_Rep1	mm10	20000000	40000	0.0100805559492
GSE70181_mm10_Fetal-Liver-Dil_HindIII_Rep1	mm10	20000000	200000	0.0699466669794
GSE70181_mm10_Fetal-Liver-Dil_HindIII_Rep1	mm10	20000000	1000000	0.082677068428
GSE70181_mm10_Fetal-Liver-Dil_HindIII_Rep1	mm10	40000000	40000	0.0224114782208
GSE70181_mm10_Fetal-Liver-Dil_HindIII_Rep1	mm10	40000000	200000	0.0917267746098
GSE70181_mm10_Fetal-Liver-Dil_HindIII_Rep1	mm10	40000000	1000000	0.0898852912991
GSE70181_mm10_Fetal-Liver-Dil_HindIII_Rep2	mm10	0	40000	0.020817040986
GSE70181_mm10_Fetal-Liver-Dil_HindIII_Rep2	mm10	0	200000	0.0877990835344
GSE70181_mm10_Fetal-Liver-Dil_HindIII_Rep2	mm10	0	1000000	0.117389352585
GSE70181_mm10_Fetal-Liver-Dil_HindIII_Rep2	mm10	1000000	40000	0.000179693415105
GSE70181_mm10_Fetal-Liver-Dil_HindIII_Rep2	mm10	1000000	200000	0.00440864667505
GSE70181_mm10_Fetal-Liver-Dil_HindIII_Rep2	mm10	1000000	1000000	0.0245278445235
GSE70181_mm10_Fetal-Liver-Dil_HindIII_Rep2	mm10	2000000	40000	0.000536190574703
GSE70181_mm10_Fetal-Liver-Dil_HindIII_Rep2	mm10	2000000	200000	0.0117771658325
GSE70181_mm10_Fetal-Liver-Dil_HindIII_Rep2	mm10	2000000	1000000	0.0436631684691
GSE70181_mm10_Fetal-Liver-Dil_HindIII_Rep2	mm10	5000000	40000	0.00239276782074
GSE70181_mm10_Fetal-Liver-Dil_HindIII_Rep2	mm10	5000000	200000	0.0327166113079
GSE70181_mm10_Fetal-Liver-Dil_HindIII_Rep2	mm10	5000000	1000000	0.0761574066128
GSE70181_mm10_Fetal-Liver-Dil_HindIII_Rep2	mm10	10000000	40000	0.0066838962399
GSE70181_mm10_Fetal-Liver-Dil_HindIII_Rep2	mm10	10000000	200000	0.056106834939
GSE70181_mm10_Fetal-Liver-Dil_HindIII_Rep2	mm10	10000000	1000000	0.0972638953602
GSE70181_mm10_Fetal-Liver-Dil_HindIII_Rep2	mm10	20000000	40000	0.0160197460991
GSE70181_mm10_Fetal-Liver-Dil_HindIII_Rep2	mm10	20000000	200000	0.0804359345426
GSE70181_mm10_Fetal-Liver-Dil_HindIII_Rep2	mm10	20000000	1000000	0.112958491552
GSE70181_mm10_Fetal-Liver-IS_HindIII_Rep1	mm10	0	40000	0.0579325642959
GSE70181_mm10_Fetal-Liver-IS_HindIII_Rep1	mm10	0	200000	0.134710297329
GSE70181_mm10_Fetal-Liver-IS_HindIII_Rep1	mm10	0	1000000	0.147906460265
GSE70181_mm10_Fetal-Liver-IS_HindIII_Rep1	mm10	1000000	40000	0.000178375299894
GSE70181_mm10_Fetal-Liver-IS_HindIII_Rep1	mm10	1000000	200000	0.00325360205815
GSE70181_mm10_Fetal-Liver-IS_HindIII_Rep1	mm10	1000000	1000000	0.0190523232816
GSE70181_mm10_Fetal-Liver-IS_HindIII_Rep1	mm10	2000000	40000	0.000439019528336
GSE70181_mm10_Fetal-Liver-IS_HindIII_Rep1	mm10	2000000	200000	0.00902178755415
GSE70181_mm10_Fetal-Liver-IS_HindIII_Rep1	mm10	2000000	1000000	0.0356937034847
GSE70181_mm10_Fetal-Liver-IS_HindIII_Rep1	mm10	5000000	40000	0.0018529342957
GSE70181_mm10_Fetal-Liver-IS_HindIII_Rep1	mm10	5000000	200000	0.027820202626
GSE70181_mm10_Fetal-Liver-IS_HindIII_Rep1	mm10	5000000	1000000	0.0683209189512
GSE70181_mm10_Fetal-Liver-IS_HindIII_Rep1	mm10	10000000	40000	0.00528233409532
GSE70181_mm10_Fetal-Liver-IS_HindIII_Rep1	mm10	10000000	200000	0.0527095413017
GSE70181_mm10_Fetal-Liver-IS_HindIII_Rep1	mm10	10000000	1000000	0.0954950700411
GSE70181_mm10_Fetal-Liver-IS_HindIII_Rep1	mm10	20000000	40000	0.0133141885836
GSE70181_mm10_Fetal-Liver-IS_HindIII_Rep1	mm10	20000000	200000	0.0828209796586
GSE70181_mm10_Fetal-Liver-IS_HindIII_Rep1	mm10	20000000	1000000	0.118972193461
GSE70181_mm10_Fetal-Liver-IS_HindIII_Rep1	mm10	40000000	40000	0.0286620455049
GSE70181_mm10_Fetal-Liver-IS_HindIII_Rep1	mm10	40000000	200000	0.110487460793
GSE70181_mm10_Fetal-Liver-IS_HindIII_Rep1	mm10	40000000	1000000	0.135660966515
GSE70181_mm10_Fetal-Liver-IS_HindIII_Rep2	mm10	0	40000	0.0254023738714
GSE70181_mm10_Fetal-Liver-IS_HindIII_Rep2	mm10	0	200000	0.0978366550837
GSE70181_mm10_Fetal-Liver-IS_HindIII_Rep2	mm10	0	1000000	0.12773432612
GSE70181_mm10_Fetal-Liver-IS_HindIII_Rep2	mm10	1000000	40000	0.000181658859838
GSE70181_mm10_Fetal-Liver-IS_HindIII_Rep2	mm10	1000000	200000	0.0030931313711
GSE70181_mm10_Fetal-Liver-IS_HindIII_Rep2	mm10	1000000	1000000	0.0175244211827
GSE70181_mm10_Fetal-Liver-IS_HindIII_Rep2	mm10	2000000	40000	0.000487524665063
GSE70181_mm10_Fetal-Liver-IS_HindIII_Rep2	mm10	2000000	200000	0.00866626454549
GSE70181_mm10_Fetal-Liver-IS_HindIII_Rep2	mm10	2000000	1000000	0.0329267868876
GSE70181_mm10_Fetal-Liver-IS_HindIII_Rep2	mm10	5000000	40000	0.00205283241368
GSE70181_mm10_Fetal-Liver-IS_HindIII_Rep2	mm10	5000000	200000	0.0267472950744
GSE70181_mm10_Fetal-Liver-IS_HindIII_Rep2	mm10	5000000	1000000	0.0641629233681
GSE70181_mm10_Fetal-Liver-IS_HindIII_Rep2	mm10	10000000	40000	0.00574340081954
GSE70181_mm10_Fetal-Liver-IS_HindIII_Rep2	mm10	10000000	200000	0.0500278644965
GSE70181_mm10_Fetal-Liver-IS_HindIII_Rep2	mm10	10000000	1000000	0.0903849160822
GSE70181_mm10_Fetal-Liver-IS_HindIII_Rep2	mm10	20000000	40000	0.014155436076
GSE70181_mm10_Fetal-Liver-IS_HindIII_Rep2	mm10	20000000	200000	0.0776605999235
GSE70181_mm10_Fetal-Liver-IS_HindIII_Rep2	mm10	20000000	1000000	0.113659541072
GSE71831_hg38_RPE1_MboI_Rep1	hg38	0	40000	0.0665735363207
GSE71831_hg38_RPE1_MboI_Rep1	hg38	0	200000	0.140833311821
GSE71831_hg38_RPE1_MboI_Rep1	hg38	0	1000000	0.184662502238
GSE71831_hg38_RPE1_MboI_Rep1	hg38	1000000	40000	0.000382258072715
GSE71831_hg38_RPE1_MboI_Rep1	hg38	1000000	200000	0.00224069800239
GSE71831_hg38_RPE1_MboI_Rep1	hg38	1000000	1000000	0.0184714157317
GSE71831_hg38_RPE1_MboI_Rep1	hg38	2000000	40000	0.000812966856008
GSE71831_hg38_RPE1_MboI_Rep1	hg38	2000000	200000	0.00649195496586
GSE71831_hg38_RPE1_MboI_Rep1	hg38	2000000	1000000	0.0382497352266
GSE71831_hg38_RPE1_MboI_Rep1	hg38	5000000	40000	0.0028727954137
GSE71831_hg38_RPE1_MboI_Rep1	hg38	5000000	200000	0.0217938932571
GSE71831_hg38_RPE1_MboI_Rep1	hg38	5000000	1000000	0.0791146987115
GSE71831_hg38_RPE1_MboI_Rep1	hg38	10000000	40000	0.00778073896225
GSE71831_hg38_RPE1_MboI_Rep1	hg38	10000000	200000	0.0452261662441
GSE71831_hg38_RPE1_MboI_Rep1	hg38	10000000	1000000	0.115770785019
GSE71831_hg38_RPE1_MboI_Rep1	hg38	20000000	40000	0.0193406756583
GSE71831_hg38_RPE1_MboI_Rep1	hg38	20000000	200000	0.0786368850898
GSE71831_hg38_RPE1_MboI_Rep1	hg38	20000000	1000000	0.148518762588
GSE71831_hg38_RPE1_MboI_Rep1	hg38	40000000	40000	0.0418715719284
GSE71831_hg38_RPE1_MboI_Rep1	hg38	40000000	200000	0.115866333989
GSE71831_hg38_RPE1_MboI_Rep1	hg38	40000000	1000000	0.172786328277
GSE71831_hg38_RPE1_MboI_Rep2	hg38	0	40000	0.111086174066
GSE71831_hg38_RPE1_MboI_Rep2	hg38	0	200000	0.169274250143
GSE71831_hg38_RPE1_MboI_Rep2	hg38	0	1000000	0.195799492394
GSE71831_hg38_RPE1_MboI_Rep2	hg38	1000000	40000	0.000388997902622
GSE71831_hg38_RPE1_MboI_Rep2	hg38	1000000	200000	0.00234429555014
GSE71831_hg38_RPE1_MboI_Rep2	hg38	1000000	1000000	0.0186293361214
GSE71831_hg38_RPE1_MboI_Rep2	hg38	2000000	40000	0.000835825065248
GSE71831_hg38_RPE1_MboI_Rep2	hg38	2000000	200000	0.00682648270349
GSE71831_hg38_RPE1_MboI_Rep2	hg38	2000000	1000000	0.0395269489632
GSE71831_hg38_RPE1_MboI_Rep2	hg38	5000000	40000	0.00294080201981
GSE71831_hg38_RPE1_MboI_Rep2	hg38	5000000	200000	0.0225727412801
GSE71831_hg38_RPE1_MboI_Rep2	hg38	5000000	1000000	0.0811377809848
GSE71831_hg38_RPE1_MboI_Rep2	hg38	10000000	40000	0.00793474400747
GSE71831_hg38_RPE1_MboI_Rep2	hg38	10000000	200000	0.0463932622168
GSE71831_hg38_RPE1_MboI_Rep2	hg38	10000000	1000000	0.116129087559
GSE71831_hg38_RPE1_MboI_Rep2	hg38	20000000	40000	0.0197419183362
GSE71831_hg38_RPE1_MboI_Rep2	hg38	20000000	200000	0.080164491468
GSE71831_hg38_RPE1_MboI_Rep2	hg38	20000000	1000000	0.149036472884
GSE71831_hg38_RPE1_MboI_Rep2	hg38	40000000	40000	0.0428445429256
GSE71831_hg38_RPE1_MboI_Rep2	hg38	40000000	200000	0.117616457967
GSE71831_hg38_RPE1_MboI_Rep2	hg38	40000000	1000000	0.173522806215
GSE76479_mm10_macrophages_DpnII_Rep1	mm10	0	40000	0.0140973651321
GSE76479_mm10_macrophages_DpnII_Rep1	mm10	0	200000	0.0909651855933
GSE76479_mm10_macrophages_DpnII_Rep1	mm10	0	1000000	0.145503860779
GSE76479_mm10_macrophages_DpnII_Rep1	mm10	1000000	40000	0.000360521286806
GSE76479_mm10_macrophages_DpnII_Rep1	mm10	1000000	200000	0.00478862031253
GSE76479_mm10_macrophages_DpnII_Rep1	mm10	1000000	1000000	0.050519892081
GSE76479_mm10_macrophages_DpnII_Rep1	mm10	2000000	40000	0.000945287900099
GSE76479_mm10_macrophages_DpnII_Rep1	mm10	2000000	200000	0.0133334598643
GSE76479_mm10_macrophages_DpnII_Rep1	mm10	2000000	1000000	0.0817505447675
GSE76479_mm10_macrophages_DpnII_Rep1	mm10	5000000	40000	0.00383530165352
GSE76479_mm10_macrophages_DpnII_Rep1	mm10	5000000	200000	0.0410587249425
GSE76479_mm10_macrophages_DpnII_Rep1	mm10	5000000	1000000	0.120654572247
GSE76479_mm10_macrophages_DpnII_Rep1	mm10	10000000	40000	0.0105417024006
GSE76479_mm10_macrophages_DpnII_Rep1	mm10	10000000	200000	0.0775625002245
GSE76479_mm10_macrophages_DpnII_Rep1	mm10	10000000	1000000	0.141035078169
GSE76479_mm10_macrophages_DpnII_Rep2	mm10	0	40000	0.021043675665
GSE76479_mm10_macrophages_DpnII_Rep2	mm10	0	200000	0.109891750091
GSE76479_mm10_macrophages_DpnII_Rep2	mm10	0	1000000	0.153378395078
GSE76479_mm10_macrophages_DpnII_Rep2	mm10	1000000	40000	0.000318849130455
GSE76479_mm10_macrophages_DpnII_Rep2	mm10	1000000	200000	0.0046617460996
GSE76479_mm10_macrophages_DpnII_Rep2	mm10	1000000	1000000	0.05132367549
GSE76479_mm10_macrophages_DpnII_Rep2	mm10	2000000	40000	0.000839448868261
GSE76479_mm10_macrophages_DpnII_Rep2	mm10	2000000	200000	0.0128124329275
GSE76479_mm10_macrophages_DpnII_Rep2	mm10	2000000	1000000	0.0830881564647
GSE76479_mm10_macrophages_DpnII_Rep2	mm10	5000000	40000	0.00345671165698
GSE76479_mm10_macrophages_DpnII_Rep2	mm10	5000000	200000	0.0391599746828
GSE76479_mm10_macrophages_DpnII_Rep2	mm10	5000000	1000000	0.121514666273
GSE76479_mm10_macrophages_DpnII_Rep2	mm10	10000000	40000	0.00955820756241
GSE76479_mm10_macrophages_DpnII_Rep2	mm10	10000000	200000	0.0736519028353
GSE76479_mm10_macrophages_DpnII_Rep2	mm10	10000000	1000000	0.142008073656
GSE76479_mm10_MEF_DpnII_Rep1	mm10	0	40000	0.0151048238917
GSE76479_mm10_MEF_DpnII_Rep1	mm10	0	200000	0.0535765629016
GSE76479_mm10_MEF_DpnII_Rep1	mm10	0	1000000	0.0973178754809
GSE76479_mm10_MEF_DpnII_Rep1	mm10	1000000	40000	0.000300299968376
GSE76479_mm10_MEF_DpnII_Rep1	mm10	1000000	200000	0.000907206918192
GSE76479_mm10_MEF_DpnII_Rep1	mm10	1000000	1000000	0.0101312296493
GSE76479_mm10_MEF_DpnII_Rep1	mm10	2000000	40000	0.000583576892184
GSE76479_mm10_MEF_DpnII_Rep1	mm10	2000000	200000	0.00267923187961
GSE76479_mm10_MEF_DpnII_Rep1	mm10	2000000	1000000	0.0228449062403
GSE76479_mm10_MEF_DpnII_Rep1	mm10	5000000	40000	0.00182352813763
GSE76479_mm10_MEF_DpnII_Rep1	mm10	5000000	200000	0.0100219068092
GSE76479_mm10_MEF_DpnII_Rep1	mm10	5000000	1000000	0.0500225988606
GSE76479_mm10_MEF_DpnII_Rep1	mm10	10000000	40000	0.00485717363336
GSE76479_mm10_MEF_DpnII_Rep1	mm10	10000000	200000	0.0236593147748
GSE76479_mm10_MEF_DpnII_Rep1	mm10	10000000	1000000	0.0735381698523
GSE76479_mm10_MEF_DpnII_Rep1	mm10	20000000	40000	0.0126023102228
GSE76479_mm10_MEF_DpnII_Rep1	mm10	20000000	200000	0.0476338143365
GSE76479_mm10_MEF_DpnII_Rep1	mm10	20000000	1000000	0.0941333838424
GSE76479_mm10_MEF_DpnII_Rep2	mm10	0	40000	0.00889595093056
GSE76479_mm10_MEF_DpnII_Rep2	mm10	0	200000	0.0380647591195
GSE76479_mm10_MEF_DpnII_Rep2	mm10	0	1000000	0.0850535060818
GSE76479_mm10_MEF_DpnII_Rep2	mm10	1000000	40000	0.000403767615857
GSE76479_mm10_MEF_DpnII_Rep2	mm10	1000000	200000	0.00187551268968
GSE76479_mm10_MEF_DpnII_Rep2	mm10	1000000	1000000	0.0190573144601
GSE76479_mm10_MEF_DpnII_Rep2	mm10	2000000	40000	0.000921257052481
GSE76479_mm10_MEF_DpnII_Rep2	mm10	2000000	200000	0.00543951515278
GSE76479_mm10_MEF_DpnII_Rep2	mm10	2000000	1000000	0.0369802047013
GSE76479_mm10_MEF_DpnII_Rep2	mm10	5000000	40000	0.00340761211278
GSE76479_mm10_MEF_DpnII_Rep2	mm10	5000000	200000	0.0184984225453
GSE76479_mm10_MEF_DpnII_Rep2	mm10	5000000	1000000	0.0656292951544
GSE76479_mm10_PreB_DpnII_Rep1	mm10	0	40000	0.0274651712921
GSE76479_mm10_PreB_DpnII_Rep1	mm10	0	200000	0.104286164931
GSE76479_mm10_PreB_DpnII_Rep1	mm10	0	1000000	0.139265287256
GSE76479_mm10_PreB_DpnII_Rep1	mm10	1000000	40000	0.000248694108895
GSE76479_mm10_PreB_DpnII_Rep1	mm10	1000000	200000	0.00252364721066
GSE76479_mm10_PreB_DpnII_Rep1	mm10	1000000	1000000	0.0294409490629
GSE76479_mm10_PreB_DpnII_Rep1	mm10	2000000	40000	0.000667326039278
GSE76479_mm10_PreB_DpnII_Rep1	mm10	2000000	200000	0.007332528731
GSE76479_mm10_PreB_DpnII_Rep1	mm10	2000000	1000000	0.0545640519261
GSE76479_mm10_PreB_DpnII_Rep1	mm10	5000000	40000	0.00277195618073
GSE76479_mm10_PreB_DpnII_Rep1	mm10	5000000	200000	0.0246122865689
GSE76479_mm10_PreB_DpnII_Rep1	mm10	5000000	1000000	0.0931018705914
GSE76479_mm10_PreB_DpnII_Rep1	mm10	10000000	40000	0.00770073559308
GSE76479_mm10_PreB_DpnII_Rep1	mm10	10000000	200000	0.0506916074598
GSE76479_mm10_PreB_DpnII_Rep1	mm10	10000000	1000000	0.117436265421
GSE76479_mm10_PreB_DpnII_Rep1	mm10	20000000	40000	0.0190500289936
GSE76479_mm10_PreB_DpnII_Rep1	mm10	20000000	200000	0.086653105267
GSE76479_mm10_PreB_DpnII_Rep1	mm10	20000000	1000000	0.133929112703
GSE76479_mm10_PreB_DpnII_Rep2	mm10	0	40000	0.0318444242385
GSE76479_mm10_PreB_DpnII_Rep2	mm10	0	200000	0.111275003094
GSE76479_mm10_PreB_DpnII_Rep2	mm10	0	1000000	0.140732505791
GSE76479_mm10_PreB_DpnII_Rep2	mm10	1000000	40000	0.000237410164883
GSE76479_mm10_PreB_DpnII_Rep2	mm10	1000000	200000	0.00227868236565
GSE76479_mm10_PreB_DpnII_Rep2	mm10	1000000	1000000	0.0276137295937
GSE76479_mm10_PreB_DpnII_Rep2	mm10	2000000	40000	0.000629769613537
GSE76479_mm10_PreB_DpnII_Rep2	mm10	2000000	200000	0.00667632762324
GSE76479_mm10_PreB_DpnII_Rep2	mm10	2000000	1000000	0.0519639009108
GSE76479_mm10_PreB_DpnII_Rep2	mm10	5000000	40000	0.00253445339926
GSE76479_mm10_PreB_DpnII_Rep2	mm10	5000000	200000	0.0229801559762
GSE76479_mm10_PreB_DpnII_Rep2	mm10	5000000	1000000	0.0898337065106
GSE76479_mm10_PreB_DpnII_Rep2	mm10	10000000	40000	0.00721337796387
GSE76479_mm10_PreB_DpnII_Rep2	mm10	10000000	200000	0.0480536030628
GSE76479_mm10_PreB_DpnII_Rep2	mm10	10000000	1000000	0.115130119641
GSE76479_mm10_PreB_DpnII_Rep2	mm10	20000000	40000	0.0180767560465
GSE76479_mm10_PreB_DpnII_Rep2	mm10	20000000	200000	0.0833606832569
GSE76479_mm10_PreB_DpnII_Rep2	mm10	20000000	1000000	0.132411806253
GSE85515_mm10_CD8-T_MboI_Rep1	mm10	0	40000	0.0355673756916
GSE85515_mm10_CD8-T_MboI_Rep1	mm10	0	200000	0.170927798847
GSE85515_mm10_CD8-T_MboI_Rep1	mm10	0	1000000	0.215737336734
GSE85515_mm10_CD8-T_MboI_Rep1	mm10	1000000	40000	0.000376733052781
GSE85515_mm10_CD8-T_MboI_Rep1	mm10	1000000	200000	0.00596352098445
GSE85515_mm10_CD8-T_MboI_Rep1	mm10	1000000	1000000	0.0843401092455
GSE85515_mm10_CD8-T_MboI_Rep1	mm10	2000000	40000	0.00101574241392
GSE85515_mm10_CD8-T_MboI_Rep1	mm10	2000000	200000	0.0166391726567
GSE85515_mm10_CD8-T_MboI_Rep1	mm10	2000000	1000000	0.127161869778
GSE85515_mm10_CD8-T_MboI_Rep1	mm10	5000000	40000	0.00410493352483
GSE85515_mm10_CD8-T_MboI_Rep1	mm10	5000000	200000	0.0510813706777
GSE85515_mm10_CD8-T_MboI_Rep1	mm10	5000000	1000000	0.175235040295
GSE85515_mm10_CD8-T_MboI_Rep1	mm10	10000000	40000	0.0110318435039
GSE85515_mm10_CD8-T_MboI_Rep1	mm10	10000000	200000	0.0958840041689
GSE85515_mm10_CD8-T_MboI_Rep1	mm10	10000000	1000000	0.198674448247
GSE85515_mm10_CD8-T_MboI_Rep1	mm10	20000000	40000	0.0265201437096
GSE85515_mm10_CD8-T_MboI_Rep1	mm10	20000000	200000	0.150376191073
GSE85515_mm10_CD8-T_MboI_Rep1	mm10	20000000	1000000	0.212282255049
GSE85515_mm10_CD8-T_MboI_Rep2	mm10	0	40000	0.0342247725798
GSE85515_mm10_CD8-T_MboI_Rep2	mm10	0	200000	0.163120790459
GSE85515_mm10_CD8-T_MboI_Rep2	mm10	0	1000000	0.211044641647
GSE85515_mm10_CD8-T_MboI_Rep2	mm10	1000000	40000	0.00038546379817
GSE85515_mm10_CD8-T_MboI_Rep2	mm10	1000000	200000	0.00584177025461
GSE85515_mm10_CD8-T_MboI_Rep2	mm10	1000000	1000000	0.0799362070703
GSE85515_mm10_CD8-T_MboI_Rep2	mm10	2000000	40000	0.00103442871003
GSE85515_mm10_CD8-T_MboI_Rep2	mm10	2000000	200000	0.0163638833769
GSE85515_mm10_CD8-T_MboI_Rep2	mm10	2000000	1000000	0.121956071405
GSE85515_mm10_CD8-T_MboI_Rep2	mm10	5000000	40000	0.0041384209263
GSE85515_mm10_CD8-T_MboI_Rep2	mm10	5000000	200000	0.0493620588143
GSE85515_mm10_CD8-T_MboI_Rep2	mm10	5000000	1000000	0.16908942793
GSE85515_mm10_CD8-T_MboI_Rep2	mm10	10000000	40000	0.0111227496956
GSE85515_mm10_CD8-T_MboI_Rep2	mm10	10000000	200000	0.093019483961
GSE85515_mm10_CD8-T_MboI_Rep2	mm10	10000000	1000000	0.193506026955
GSE85515_mm10_CD8-T_MboI_Rep2	mm10	20000000	40000	0.0264679202233
GSE85515_mm10_CD8-T_MboI_Rep2	mm10	20000000	200000	0.145778634522
GSE85515_mm10_CD8-T_MboI_Rep2	mm10	20000000	1000000	0.207873317847
GSE87112_hg38_Bladder_HindIII_Rep1	hg38	0	40000	0.0142224406654
