Sample	Genome	Noise	Resolution	Score
GSE70181_hg38_H9-WA09-Dil_HindIII_Rep2	hg38	10	1000000	0.0586210383295
GSE70181_hg38_H9-WA09-Dil_HindIII_Rep2	hg38	20	40000	0.00141950333207
GSE70181_hg38_H9-WA09-Dil_HindIII_Rep2	hg38	20	200000	0.00889915503422
GSE70181_hg38_H9-WA09-Dil_HindIII_Rep2	hg38	20	1000000	0.0582109232209
GSE70181_hg38_H9-WA09-Dil_HindIII_Rep2	hg38	50	40000	0.00136131982552
GSE70181_hg38_H9-WA09-Dil_HindIII_Rep2	hg38	50	200000	0.00853330068297
GSE70181_hg38_H9-WA09-Dil_HindIII_Rep2	hg38	50	1000000	0.0567939595952
GSE70181_hg38_H9-WA09-Dil_HindIII_Rep2	hg38	100	40000	0.00125543855423
GSE70181_hg38_H9-WA09-Dil_HindIII_Rep2	hg38	100	200000	0.00796638817502
GSE70181_hg38_H9-WA09-Dil_HindIII_Rep2	hg38	100	1000000	0.0545773819958
GSE70181_hg38_H9-WA09-Dil_HindIII_Rep2	hg38	200	40000	0.00106019103777
GSE70181_hg38_H9-WA09-Dil_HindIII_Rep2	hg38	200	200000	0.00686577922685
GSE70181_hg38_H9-WA09-Dil_HindIII_Rep2	hg38	200	1000000	0.0497836847842
GSE70181_hg38_H9-WA09-Dil_HindIII_Rep2	hg38	350	40000	0.000797005721606
GSE70181_hg38_H9-WA09-Dil_HindIII_Rep2	hg38	350	200000	0.00516308854373
GSE70181_hg38_H9-WA09-Dil_HindIII_Rep2	hg38	350	1000000	0.0422049172404
GSE70181_hg38_H9-WA09-Dil_HindIII_Rep2	hg38	500	40000	0.000569310480938
GSE70181_hg38_H9-WA09-Dil_HindIII_Rep2	hg38	500	200000	0.00355819681107
GSE70181_hg38_H9-WA09-Dil_HindIII_Rep2	hg38	500	1000000	0.0330879762147
GSE70181_hg38_H9-WA09-Dil_HindIII_Rep2	hg38	750	40000	0.000288326278458
GSE70181_hg38_H9-WA09-Dil_HindIII_Rep2	hg38	750	200000	0.00126827393733
GSE70181_hg38_H9-WA09-Dil_HindIII_Rep2	hg38	750	1000000	0.0161508907231
GSE70181_hg38_H9-WA09-IS_HindIII_Rep1	hg38	0	40000	0.00322662053617
GSE70181_hg38_H9-WA09-IS_HindIII_Rep1	hg38	0	200000	0.0136555900485
GSE70181_hg38_H9-WA09-IS_HindIII_Rep1	hg38	0	1000000	0.067420580591
GSE70181_hg38_H9-WA09-IS_HindIII_Rep1	hg38	1	40000	0.00322351680454
GSE70181_hg38_H9-WA09-IS_HindIII_Rep1	hg38	1	200000	0.0136356595408
GSE70181_hg38_H9-WA09-IS_HindIII_Rep1	hg38	1	1000000	0.0673612644285
GSE70181_hg38_H9-WA09-IS_HindIII_Rep1	hg38	5	40000	0.00320538389466
GSE70181_hg38_H9-WA09-IS_HindIII_Rep1	hg38	5	200000	0.0135815559339
GSE70181_hg38_H9-WA09-IS_HindIII_Rep1	hg38	5	1000000	0.0671765123515
GSE70181_hg38_H9-WA09-IS_HindIII_Rep1	hg38	10	40000	0.00318503935325
GSE70181_hg38_H9-WA09-IS_HindIII_Rep1	hg38	10	200000	0.0134929813683
GSE70181_hg38_H9-WA09-IS_HindIII_Rep1	hg38	10	1000000	0.0669763386316
GSE70181_hg38_H9-WA09-IS_HindIII_Rep1	hg38	20	40000	0.00313962302596
GSE70181_hg38_H9-WA09-IS_HindIII_Rep1	hg38	20	200000	0.0133284343817
GSE70181_hg38_H9-WA09-IS_HindIII_Rep1	hg38	20	1000000	0.0665801555676
GSE70181_hg38_H9-WA09-IS_HindIII_Rep1	hg38	50	40000	0.0030176540992
GSE70181_hg38_H9-WA09-IS_HindIII_Rep1	hg38	50	200000	0.0128403281191
GSE70181_hg38_H9-WA09-IS_HindIII_Rep1	hg38	50	1000000	0.0651314185185
GSE70181_hg38_H9-WA09-IS_HindIII_Rep1	hg38	100	40000	0.00280542269605
GSE70181_hg38_H9-WA09-IS_HindIII_Rep1	hg38	100	200000	0.011981513544
GSE70181_hg38_H9-WA09-IS_HindIII_Rep1	hg38	100	1000000	0.0625402109848
GSE70181_hg38_H9-WA09-IS_HindIII_Rep1	hg38	200	40000	0.00239680891343
GSE70181_hg38_H9-WA09-IS_HindIII_Rep1	hg38	200	200000	0.0103773741058
GSE70181_hg38_H9-WA09-IS_HindIII_Rep1	hg38	200	1000000	0.0572534816541
GSE70181_hg38_H9-WA09-IS_HindIII_Rep1	hg38	350	40000	0.00185313517545
GSE70181_hg38_H9-WA09-IS_HindIII_Rep1	hg38	350	200000	0.00796530126488
GSE70181_hg38_H9-WA09-IS_HindIII_Rep1	hg38	350	1000000	0.0486133978006
GSE70181_hg38_H9-WA09-IS_HindIII_Rep1	hg38	500	40000	0.00136297034569
GSE70181_hg38_H9-WA09-IS_HindIII_Rep1	hg38	500	200000	0.00558507619786
GSE70181_hg38_H9-WA09-IS_HindIII_Rep1	hg38	500	1000000	0.0387401515518
GSE70181_hg38_H9-WA09-IS_HindIII_Rep1	hg38	750	40000	0.000683560636125
GSE70181_hg38_H9-WA09-IS_HindIII_Rep1	hg38	750	200000	0.00218950479662
GSE70181_hg38_H9-WA09-IS_HindIII_Rep1	hg38	750	1000000	0.0189263062735
GSE70181_hg38_H9-WA09-IS_HindIII_Rep2	hg38	0	40000	0.00165593178367
GSE70181_hg38_H9-WA09-IS_HindIII_Rep2	hg38	0	200000	0.00670885195515
GSE70181_hg38_H9-WA09-IS_HindIII_Rep2	hg38	0	1000000	0.0463725328223
GSE70181_hg38_H9-WA09-IS_HindIII_Rep2	hg38	1	40000	0.00165411474557
GSE70181_hg38_H9-WA09-IS_HindIII_Rep2	hg38	1	200000	0.00670126260954
GSE70181_hg38_H9-WA09-IS_HindIII_Rep2	hg38	1	1000000	0.0463301582413
GSE70181_hg38_H9-WA09-IS_HindIII_Rep2	hg38	5	40000	0.00164745654332
GSE70181_hg38_H9-WA09-IS_HindIII_Rep2	hg38	5	200000	0.00665665747476
GSE70181_hg38_H9-WA09-IS_HindIII_Rep2	hg38	5	1000000	0.0462049253092
GSE70181_hg38_H9-WA09-IS_HindIII_Rep2	hg38	10	40000	0.00163399230862
GSE70181_hg38_H9-WA09-IS_HindIII_Rep2	hg38	10	200000	0.00660649609143
GSE70181_hg38_H9-WA09-IS_HindIII_Rep2	hg38	10	1000000	0.0459115373905
GSE70181_hg38_H9-WA09-IS_HindIII_Rep2	hg38	20	40000	0.00161603285877
GSE70181_hg38_H9-WA09-IS_HindIII_Rep2	hg38	20	200000	0.00649559741408
GSE70181_hg38_H9-WA09-IS_HindIII_Rep2	hg38	20	1000000	0.0454546163641
GSE70181_hg38_H9-WA09-IS_HindIII_Rep2	hg38	50	40000	0.00155077122351
GSE70181_hg38_H9-WA09-IS_HindIII_Rep2	hg38	50	200000	0.00623700948951
GSE70181_hg38_H9-WA09-IS_HindIII_Rep2	hg38	50	1000000	0.0442355966545
GSE70181_hg38_H9-WA09-IS_HindIII_Rep2	hg38	100	40000	0.00145517729936
GSE70181_hg38_H9-WA09-IS_HindIII_Rep2	hg38	100	200000	0.00577803672873
GSE70181_hg38_H9-WA09-IS_HindIII_Rep2	hg38	100	1000000	0.0422571752828
GSE70181_hg38_H9-WA09-IS_HindIII_Rep2	hg38	200	40000	0.00125057062108
GSE70181_hg38_H9-WA09-IS_HindIII_Rep2	hg38	200	200000	0.00492798616139
GSE70181_hg38_H9-WA09-IS_HindIII_Rep2	hg38	200	1000000	0.0380349603573
GSE70181_hg38_H9-WA09-IS_HindIII_Rep2	hg38	350	40000	0.000969311683154
GSE70181_hg38_H9-WA09-IS_HindIII_Rep2	hg38	350	200000	0.00369465562039
GSE70181_hg38_H9-WA09-IS_HindIII_Rep2	hg38	350	1000000	0.0309576487456
GSE70181_hg38_H9-WA09-IS_HindIII_Rep2	hg38	500	40000	0.000724875985212
GSE70181_hg38_H9-WA09-IS_HindIII_Rep2	hg38	500	200000	0.00250288469281
GSE70181_hg38_H9-WA09-IS_HindIII_Rep2	hg38	500	1000000	0.0239517069082
GSE70181_hg38_H9-WA09-IS_HindIII_Rep2	hg38	750	40000	0.000436118128732
GSE70181_hg38_H9-WA09-IS_HindIII_Rep2	hg38	750	200000	0.000941752904584
GSE70181_hg38_H9-WA09-IS_HindIII_Rep2	hg38	750	1000000	0.0104926763749
GSE70181_mm10_Fetal-Liver-Dil_HindIII_Rep1	mm10	0	40000	0.0238966111085
GSE70181_mm10_Fetal-Liver-Dil_HindIII_Rep1	mm10	0	200000	0.0934563750149
GSE70181_mm10_Fetal-Liver-Dil_HindIII_Rep1	mm10	0	1000000	0.0895151613962
GSE70181_mm10_Fetal-Liver-Dil_HindIII_Rep1	mm10	1	40000	0.0238720657028
GSE70181_mm10_Fetal-Liver-Dil_HindIII_Rep1	mm10	1	200000	0.0934267204413
GSE70181_mm10_Fetal-Liver-Dil_HindIII_Rep1	mm10	1	1000000	0.0895129633145
GSE70181_mm10_Fetal-Liver-Dil_HindIII_Rep1	mm10	5	40000	0.0237737919369
GSE70181_mm10_Fetal-Liver-Dil_HindIII_Rep1	mm10	5	200000	0.093314593737
GSE70181_mm10_Fetal-Liver-Dil_HindIII_Rep1	mm10	5	1000000	0.089483159796
GSE70181_mm10_Fetal-Liver-Dil_HindIII_Rep1	mm10	10	40000	0.0236592538817
GSE70181_mm10_Fetal-Liver-Dil_HindIII_Rep1	mm10	10	200000	0.0931662932493
GSE70181_mm10_Fetal-Liver-Dil_HindIII_Rep1	mm10	10	1000000	0.0894648706491
GSE70181_mm10_Fetal-Liver-Dil_HindIII_Rep1	mm10	20	40000	0.0234283730257
GSE70181_mm10_Fetal-Liver-Dil_HindIII_Rep1	mm10	20	200000	0.0928910563565
GSE70181_mm10_Fetal-Liver-Dil_HindIII_Rep1	mm10	20	1000000	0.0893790635379
GSE70181_mm10_Fetal-Liver-Dil_HindIII_Rep1	mm10	50	40000	0.0227084860516
GSE70181_mm10_Fetal-Liver-Dil_HindIII_Rep1	mm10	50	200000	0.0920487660474
GSE70181_mm10_Fetal-Liver-Dil_HindIII_Rep1	mm10	50	1000000	0.0891936254304
GSE70181_mm10_Fetal-Liver-Dil_HindIII_Rep1	mm10	100	40000	0.0214794454195
GSE70181_mm10_Fetal-Liver-Dil_HindIII_Rep1	mm10	100	200000	0.0906709011459
GSE70181_mm10_Fetal-Liver-Dil_HindIII_Rep1	mm10	100	1000000	0.0887732186965
GSE70181_mm10_Fetal-Liver-Dil_HindIII_Rep1	mm10	200	40000	0.0189958807015
GSE70181_mm10_Fetal-Liver-Dil_HindIII_Rep1	mm10	200	200000	0.0873337845729
GSE70181_mm10_Fetal-Liver-Dil_HindIII_Rep1	mm10	200	1000000	0.0878438839408
GSE70181_mm10_Fetal-Liver-Dil_HindIII_Rep1	mm10	350	40000	0.0150692616385
GSE70181_mm10_Fetal-Liver-Dil_HindIII_Rep1	mm10	350	200000	0.0809274808622
GSE70181_mm10_Fetal-Liver-Dil_HindIII_Rep1	mm10	350	1000000	0.0858568314828
GSE70181_mm10_Fetal-Liver-Dil_HindIII_Rep1	mm10	500	40000	0.0109874133484
GSE70181_mm10_Fetal-Liver-Dil_HindIII_Rep1	mm10	500	200000	0.0722551850533
GSE70181_mm10_Fetal-Liver-Dil_HindIII_Rep1	mm10	500	1000000	0.0830688387825
GSE70181_mm10_Fetal-Liver-Dil_HindIII_Rep1	mm10	750	40000	0.00425279648812
GSE70181_mm10_Fetal-Liver-Dil_HindIII_Rep1	mm10	750	200000	0.0480088260714
GSE70181_mm10_Fetal-Liver-Dil_HindIII_Rep1	mm10	750	1000000	0.0725191268371
GSE70181_mm10_Fetal-Liver-Dil_HindIII_Rep2	mm10	0	40000	0.0208128152766
GSE70181_mm10_Fetal-Liver-Dil_HindIII_Rep2	mm10	0	200000	0.0877838958732
GSE70181_mm10_Fetal-Liver-Dil_HindIII_Rep2	mm10	0	1000000	0.117441035729
GSE70181_mm10_Fetal-Liver-Dil_HindIII_Rep2	mm10	1	40000	0.0207888215124
GSE70181_mm10_Fetal-Liver-Dil_HindIII_Rep2	mm10	1	200000	0.0877452687269
GSE70181_mm10_Fetal-Liver-Dil_HindIII_Rep2	mm10	1	1000000	0.117404403401
GSE70181_mm10_Fetal-Liver-Dil_HindIII_Rep2	mm10	5	40000	0.0207010468697
GSE70181_mm10_Fetal-Liver-Dil_HindIII_Rep2	mm10	5	200000	0.0876167801877
GSE70181_mm10_Fetal-Liver-Dil_HindIII_Rep2	mm10	5	1000000	0.1173624505
GSE70181_mm10_Fetal-Liver-Dil_HindIII_Rep2	mm10	10	40000	0.0205847264767
GSE70181_mm10_Fetal-Liver-Dil_HindIII_Rep2	mm10	10	200000	0.0874581438478
GSE70181_mm10_Fetal-Liver-Dil_HindIII_Rep2	mm10	10	1000000	0.117253232024
GSE70181_mm10_Fetal-Liver-Dil_HindIII_Rep2	mm10	20	40000	0.0203705793331
GSE70181_mm10_Fetal-Liver-Dil_HindIII_Rep2	mm10	20	200000	0.0871594405467
GSE70181_mm10_Fetal-Liver-Dil_HindIII_Rep2	mm10	20	1000000	0.117127794021
GSE70181_mm10_Fetal-Liver-Dil_HindIII_Rep2	mm10	50	40000	0.0197102623438
GSE70181_mm10_Fetal-Liver-Dil_HindIII_Rep2	mm10	50	200000	0.0862130635568
GSE70181_mm10_Fetal-Liver-Dil_HindIII_Rep2	mm10	50	1000000	0.116641407789
GSE70181_mm10_Fetal-Liver-Dil_HindIII_Rep2	mm10	100	40000	0.0186037967617
GSE70181_mm10_Fetal-Liver-Dil_HindIII_Rep2	mm10	100	200000	0.0845840164487
GSE70181_mm10_Fetal-Liver-Dil_HindIII_Rep2	mm10	100	1000000	0.115856253627
GSE70181_mm10_Fetal-Liver-Dil_HindIII_Rep2	mm10	200	40000	0.0163290049867
GSE70181_mm10_Fetal-Liver-Dil_HindIII_Rep2	mm10	200	200000	0.080926667537
GSE70181_mm10_Fetal-Liver-Dil_HindIII_Rep2	mm10	200	1000000	0.11358333935
GSE70181_mm10_Fetal-Liver-Dil_HindIII_Rep2	mm10	350	40000	0.0128045194391
GSE70181_mm10_Fetal-Liver-Dil_HindIII_Rep2	mm10	350	200000	0.0739679016049
GSE70181_mm10_Fetal-Liver-Dil_HindIII_Rep2	mm10	350	1000000	0.109489654529
GSE70181_mm10_Fetal-Liver-Dil_HindIII_Rep2	mm10	500	40000	0.00924059253353
GSE70181_mm10_Fetal-Liver-Dil_HindIII_Rep2	mm10	500	200000	0.0648218439826
GSE70181_mm10_Fetal-Liver-Dil_HindIII_Rep2	mm10	500	1000000	0.103523575671
GSE70181_mm10_Fetal-Liver-Dil_HindIII_Rep2	mm10	750	40000	0.0034767653477
GSE70181_mm10_Fetal-Liver-Dil_HindIII_Rep2	mm10	750	200000	0.0403570780028
GSE70181_mm10_Fetal-Liver-Dil_HindIII_Rep2	mm10	750	1000000	0.0835967222767
GSE70181_mm10_Fetal-Liver-IS_HindIII_Rep1	mm10	0	40000	0.0578731543028
GSE70181_mm10_Fetal-Liver-IS_HindIII_Rep1	mm10	0	200000	0.134680273125
GSE70181_mm10_Fetal-Liver-IS_HindIII_Rep1	mm10	0	1000000	0.147622952529
GSE70181_mm10_Fetal-Liver-IS_HindIII_Rep1	mm10	1	40000	0.0578364244443
GSE70181_mm10_Fetal-Liver-IS_HindIII_Rep1	mm10	1	200000	0.134662466959
GSE70181_mm10_Fetal-Liver-IS_HindIII_Rep1	mm10	1	1000000	0.147612605038
GSE70181_mm10_Fetal-Liver-IS_HindIII_Rep1	mm10	5	40000	0.0576917126397
GSE70181_mm10_Fetal-Liver-IS_HindIII_Rep1	mm10	5	200000	0.134571918096
GSE70181_mm10_Fetal-Liver-IS_HindIII_Rep1	mm10	5	1000000	0.147565412231
GSE70181_mm10_Fetal-Liver-IS_HindIII_Rep1	mm10	10	40000	0.0575154503766
GSE70181_mm10_Fetal-Liver-IS_HindIII_Rep1	mm10	10	200000	0.134475569039
GSE70181_mm10_Fetal-Liver-IS_HindIII_Rep1	mm10	10	1000000	0.147520542549
GSE70181_mm10_Fetal-Liver-IS_HindIII_Rep1	mm10	20	40000	0.0571332746376
GSE70181_mm10_Fetal-Liver-IS_HindIII_Rep1	mm10	20	200000	0.134260047735
GSE70181_mm10_Fetal-Liver-IS_HindIII_Rep1	mm10	20	1000000	0.147451977414
GSE70181_mm10_Fetal-Liver-IS_HindIII_Rep1	mm10	50	40000	0.0559971105297
GSE70181_mm10_Fetal-Liver-IS_HindIII_Rep1	mm10	50	200000	0.133611862664
GSE70181_mm10_Fetal-Liver-IS_HindIII_Rep1	mm10	50	1000000	0.147274368672
GSE70181_mm10_Fetal-Liver-IS_HindIII_Rep1	mm10	100	40000	0.053983566987
GSE70181_mm10_Fetal-Liver-IS_HindIII_Rep1	mm10	100	200000	0.132436106254
GSE70181_mm10_Fetal-Liver-IS_HindIII_Rep1	mm10	100	1000000	0.146710156686
GSE70181_mm10_Fetal-Liver-IS_HindIII_Rep1	mm10	200	40000	0.0497355908433
GSE70181_mm10_Fetal-Liver-IS_HindIII_Rep1	mm10	200	200000	0.129701288676
GSE70181_mm10_Fetal-Liver-IS_HindIII_Rep1	mm10	200	1000000	0.145403478188
GSE70181_mm10_Fetal-Liver-IS_HindIII_Rep1	mm10	350	40000	0.0423001706781
GSE70181_mm10_Fetal-Liver-IS_HindIII_Rep1	mm10	350	200000	0.124265977545
GSE70181_mm10_Fetal-Liver-IS_HindIII_Rep1	mm10	350	1000000	0.142612011413
GSE70181_mm10_Fetal-Liver-IS_HindIII_Rep1	mm10	500	40000	0.0338095791031
GSE70181_mm10_Fetal-Liver-IS_HindIII_Rep1	mm10	500	200000	0.116325067215
GSE70181_mm10_Fetal-Liver-IS_HindIII_Rep1	mm10	500	1000000	0.138732315491
GSE70181_mm10_Fetal-Liver-IS_HindIII_Rep1	mm10	750	40000	0.0164623197558
GSE70181_mm10_Fetal-Liver-IS_HindIII_Rep1	mm10	750	200000	0.0898986665547
GSE70181_mm10_Fetal-Liver-IS_HindIII_Rep1	mm10	750	1000000	0.123744901719
GSE70181_mm10_Fetal-Liver-IS_HindIII_Rep2	mm10	0	40000	0.0253984993859
GSE70181_mm10_Fetal-Liver-IS_HindIII_Rep2	mm10	0	200000	0.0978075076187
GSE70181_mm10_Fetal-Liver-IS_HindIII_Rep2	mm10	0	1000000	0.127744497105
GSE70181_mm10_Fetal-Liver-IS_HindIII_Rep2	mm10	1	40000	0.0253712886031
GSE70181_mm10_Fetal-Liver-IS_HindIII_Rep2	mm10	1	200000	0.0977704535621
GSE70181_mm10_Fetal-Liver-IS_HindIII_Rep2	mm10	1	1000000	0.127712151749
GSE70181_mm10_Fetal-Liver-IS_HindIII_Rep2	mm10	5	40000	0.0252728846506
GSE70181_mm10_Fetal-Liver-IS_HindIII_Rep2	mm10	5	200000	0.0976316450303
GSE70181_mm10_Fetal-Liver-IS_HindIII_Rep2	mm10	5	1000000	0.127642172963
GSE70181_mm10_Fetal-Liver-IS_HindIII_Rep2	mm10	10	40000	0.0251520915393
GSE70181_mm10_Fetal-Liver-IS_HindIII_Rep2	mm10	10	200000	0.0974592138373
GSE70181_mm10_Fetal-Liver-IS_HindIII_Rep2	mm10	10	1000000	0.127565687047
GSE70181_mm10_Fetal-Liver-IS_HindIII_Rep2	mm10	20	40000	0.0248937890914
GSE70181_mm10_Fetal-Liver-IS_HindIII_Rep2	mm10	20	200000	0.0971087255099
GSE70181_mm10_Fetal-Liver-IS_HindIII_Rep2	mm10	20	1000000	0.127414073996
GSE70181_mm10_Fetal-Liver-IS_HindIII_Rep2	mm10	50	40000	0.0241349280744
GSE70181_mm10_Fetal-Liver-IS_HindIII_Rep2	mm10	50	200000	0.0960387932921
GSE70181_mm10_Fetal-Liver-IS_HindIII_Rep2	mm10	50	1000000	0.126700476218
GSE70181_mm10_Fetal-Liver-IS_HindIII_Rep2	mm10	100	40000	0.0228305032851
GSE70181_mm10_Fetal-Liver-IS_HindIII_Rep2	mm10	100	200000	0.0941185339179
GSE70181_mm10_Fetal-Liver-IS_HindIII_Rep2	mm10	100	1000000	0.125296943631
GSE70181_mm10_Fetal-Liver-IS_HindIII_Rep2	mm10	200	40000	0.0201281090118
GSE70181_mm10_Fetal-Liver-IS_HindIII_Rep2	mm10	200	200000	0.0898323530279
GSE70181_mm10_Fetal-Liver-IS_HindIII_Rep2	mm10	200	1000000	0.122231730864
GSE70181_mm10_Fetal-Liver-IS_HindIII_Rep2	mm10	350	40000	0.0159599521501
GSE70181_mm10_Fetal-Liver-IS_HindIII_Rep2	mm10	350	200000	0.081999247724
GSE70181_mm10_Fetal-Liver-IS_HindIII_Rep2	mm10	350	1000000	0.116906215806
GSE70181_mm10_Fetal-Liver-IS_HindIII_Rep2	mm10	500	40000	0.0116655910081
GSE70181_mm10_Fetal-Liver-IS_HindIII_Rep2	mm10	500	200000	0.0715637626654
GSE70181_mm10_Fetal-Liver-IS_HindIII_Rep2	mm10	500	1000000	0.109035829601
GSE70181_mm10_Fetal-Liver-IS_HindIII_Rep2	mm10	750	40000	0.00460634745411
GSE70181_mm10_Fetal-Liver-IS_HindIII_Rep2	mm10	750	200000	0.0441868047061
GSE70181_mm10_Fetal-Liver-IS_HindIII_Rep2	mm10	750	1000000	0.0841980782301
GSE71831_hg38_RPE1_MboI_Rep1	hg38	0	40000	0.0665735363207
GSE71831_hg38_RPE1_MboI_Rep1	hg38	0	200000	0.140833311821
GSE71831_hg38_RPE1_MboI_Rep1	hg38	0	1000000	0.184662502238
GSE71831_hg38_RPE1_MboI_Rep1	hg38	1	40000	0.0665143836663
GSE71831_hg38_RPE1_MboI_Rep1	hg38	1	200000	0.140783605884
GSE71831_hg38_RPE1_MboI_Rep1	hg38	1	1000000	0.184648308149
GSE71831_hg38_RPE1_MboI_Rep1	hg38	5	40000	0.0662915949722
GSE71831_hg38_RPE1_MboI_Rep1	hg38	5	200000	0.140596152651
GSE71831_hg38_RPE1_MboI_Rep1	hg38	5	1000000	0.184616132228
GSE71831_hg38_RPE1_MboI_Rep1	hg38	10	40000	0.066014667923
GSE71831_hg38_RPE1_MboI_Rep1	hg38	10	200000	0.140358765311
GSE71831_hg38_RPE1_MboI_Rep1	hg38	10	1000000	0.184508081756
GSE71831_hg38_RPE1_MboI_Rep1	hg38	20	40000	0.0654693700067
GSE71831_hg38_RPE1_MboI_Rep1	hg38	20	200000	0.139902212987
GSE71831_hg38_RPE1_MboI_Rep1	hg38	20	1000000	0.184307991796
GSE71831_hg38_RPE1_MboI_Rep1	hg38	50	40000	0.0637923365068
GSE71831_hg38_RPE1_MboI_Rep1	hg38	50	200000	0.138460852867
GSE71831_hg38_RPE1_MboI_Rep1	hg38	50	1000000	0.183709712678
GSE71831_hg38_RPE1_MboI_Rep1	hg38	100	40000	0.0609092319967
GSE71831_hg38_RPE1_MboI_Rep1	hg38	100	200000	0.135978248636
GSE71831_hg38_RPE1_MboI_Rep1	hg38	100	1000000	0.182545548136
GSE71831_hg38_RPE1_MboI_Rep1	hg38	200	40000	0.054876602261
GSE71831_hg38_RPE1_MboI_Rep1	hg38	200	200000	0.130337023649
GSE71831_hg38_RPE1_MboI_Rep1	hg38	200	1000000	0.180086026341
GSE71831_hg38_RPE1_MboI_Rep1	hg38	350	40000	0.0451337931158
GSE71831_hg38_RPE1_MboI_Rep1	hg38	350	200000	0.119857902331
GSE71831_hg38_RPE1_MboI_Rep1	hg38	350	1000000	0.174968344384
GSE71831_hg38_RPE1_MboI_Rep1	hg38	500	40000	0.034510810318
GSE71831_hg38_RPE1_MboI_Rep1	hg38	500	200000	0.105910648189
GSE71831_hg38_RPE1_MboI_Rep1	hg38	500	1000000	0.16738735273
GSE71831_hg38_RPE1_MboI_Rep1	hg38	750	40000	0.0152378927947
GSE71831_hg38_RPE1_MboI_Rep1	hg38	750	200000	0.0686057851795
GSE71831_hg38_RPE1_MboI_Rep1	hg38	750	1000000	0.139598820756
GSE71831_hg38_RPE1_MboI_Rep2	hg38	0	40000	0.111086736621
GSE71831_hg38_RPE1_MboI_Rep2	hg38	0	200000	0.169274250143
GSE71831_hg38_RPE1_MboI_Rep2	hg38	0	1000000	0.195799492394
GSE71831_hg38_RPE1_MboI_Rep2	hg38	1	40000	0.111012851816
GSE71831_hg38_RPE1_MboI_Rep2	hg38	1	200000	0.169240024274
GSE71831_hg38_RPE1_MboI_Rep2	hg38	1	1000000	0.195784912509
GSE71831_hg38_RPE1_MboI_Rep2	hg38	5	40000	0.110751604025
GSE71831_hg38_RPE1_MboI_Rep2	hg38	5	200000	0.169111035244
GSE71831_hg38_RPE1_MboI_Rep2	hg38	5	1000000	0.195749195938
GSE71831_hg38_RPE1_MboI_Rep2	hg38	10	40000	0.110422155004
GSE71831_hg38_RPE1_MboI_Rep2	hg38	10	200000	0.168953598436
GSE71831_hg38_RPE1_MboI_Rep2	hg38	10	1000000	0.195711680613
GSE71831_hg38_RPE1_MboI_Rep2	hg38	20	40000	0.10976041575
GSE71831_hg38_RPE1_MboI_Rep2	hg38	20	200000	0.168631427156
GSE71831_hg38_RPE1_MboI_Rep2	hg38	20	1000000	0.195562152833
GSE71831_hg38_RPE1_MboI_Rep2	hg38	50	40000	0.107729682899
GSE71831_hg38_RPE1_MboI_Rep2	hg38	50	200000	0.167610655741
GSE71831_hg38_RPE1_MboI_Rep2	hg38	50	1000000	0.195192400293
GSE71831_hg38_RPE1_MboI_Rep2	hg38	100	40000	0.104198893464
GSE71831_hg38_RPE1_MboI_Rep2	hg38	100	200000	0.165814589428
GSE71831_hg38_RPE1_MboI_Rep2	hg38	100	1000000	0.194514243411
GSE71831_hg38_RPE1_MboI_Rep2	hg38	200	40000	0.0965931341828
GSE71831_hg38_RPE1_MboI_Rep2	hg38	200	200000	0.161665897431
GSE71831_hg38_RPE1_MboI_Rep2	hg38	200	1000000	0.193105057268
GSE71831_hg38_RPE1_MboI_Rep2	hg38	350	40000	0.0835755645371
GSE71831_hg38_RPE1_MboI_Rep2	hg38	350	200000	0.153678913552
GSE71831_hg38_RPE1_MboI_Rep2	hg38	350	1000000	0.190228034253
GSE71831_hg38_RPE1_MboI_Rep2	hg38	500	40000	0.0681051318491
GSE71831_hg38_RPE1_MboI_Rep2	hg38	500	200000	0.142315228789
GSE71831_hg38_RPE1_MboI_Rep2	hg38	500	1000000	0.18560020983
GSE71831_hg38_RPE1_MboI_Rep2	hg38	750	40000	0.0354267104762
GSE71831_hg38_RPE1_MboI_Rep2	hg38	750	200000	0.10734670197
GSE71831_hg38_RPE1_MboI_Rep2	hg38	750	1000000	0.167947359754
GSE76479_mm10_macrophages_DpnII_Rep1	mm10	0	40000	0.0140973651321
GSE76479_mm10_macrophages_DpnII_Rep1	mm10	0	200000	0.0909651855933
GSE76479_mm10_macrophages_DpnII_Rep1	mm10	0	1000000	0.145503860779
GSE76479_mm10_macrophages_DpnII_Rep1	mm10	1	40000	0.014079323835
GSE76479_mm10_macrophages_DpnII_Rep1	mm10	1	200000	0.0909011968401
GSE76479_mm10_macrophages_DpnII_Rep1	mm10	1	1000000	0.145473644523
GSE76479_mm10_macrophages_DpnII_Rep1	mm10	5	40000	0.0140087782527
GSE76479_mm10_macrophages_DpnII_Rep1	mm10	5	200000	0.09063724567
GSE76479_mm10_macrophages_DpnII_Rep1	mm10	5	1000000	0.145386666738
GSE76479_mm10_macrophages_DpnII_Rep1	mm10	10	40000	0.0139108378577
GSE76479_mm10_macrophages_DpnII_Rep1	mm10	10	200000	0.0903241597013
GSE76479_mm10_macrophages_DpnII_Rep1	mm10	10	1000000	0.145309291179
GSE76479_mm10_macrophages_DpnII_Rep1	mm10	20	40000	0.0137255812045
GSE76479_mm10_macrophages_DpnII_Rep1	mm10	20	200000	0.0896690900995
